x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9
-1.8256000000000001 1.765677523016619e-11 2.4294001544362623e-12 1.5836354376977466e-11 1.3401068116767728e-11 5.365420162468087e-12 1.2600609679591892e-11 6.560682790755069e-12 1.3981490011129592e-13 4.423638421200945e-12 1.1793035665736793e-11
-1.824 1.7838322665061934e-11 2.443079351155759e-12 1.600883187448307e-11 1.353849681230937e-11 5.4211635427789915e-12 1.2744103002811753e-11 6.624014678492075e-12 1.4306620081192573e-13 4.472551937860646e-12 1.1928775729993983e-11
-1.8224 1.801869141318912e-11 2.457431708086537e-12 1.6182165839898187e-11 1.3676573362407366e-11 5.477692304161913e-12 1.2888405290995844e-11 6.688072810187645e-12 1.4710819221250417e-13 4.5222310906671445e-12 1.2065388518182681e-11
-1.8208 1.819788147454774e-11 2.4724572252286017e-12 1.635635627322286e-11 1.3815297767061722e-11 5.535006446616845e-12 1.303351654414418e-11 6.7528571858417795e-12 1.5194087431303868e-13 4.572675879620427e-12 1.2202874030302933e-11
-1.8192 1.8376063598499605e-11 2.4881559025819367e-12 1.6531403174457075e-11 1.3954670026272421e-11 5.593105970143791e-12 1.317943676225676e-11 6.8183678054544654e-12 1.5756424711353833e-13 4.623886304720537e-12 1.2341232266354726e-11
-1.8176 1.8554257066523728e-11 2.5045277401465736e-12 1.670730654360078e-11 1.4094690140039457e-11 5.6519908747427486e-12 1.3326165945333545e-11 6.884604669025718e-12 1.6397831061398348e-13 4.6758623659674256e-12 1.2480463226338036e-11
-1.816 1.87326308927056e-11 2.5215727379224672e-12 1.6884066380654054e-11 1.4235358108362867e-11 5.7116611604137376e-12 1.3473704093374613e-11 6.951567776555533e-12 1.7118306481436662e-13 4.728604063361127e-12 1.2620566910252899e-11
-1.8144 1.8911185077045206e-11 2.539290895909665e-12 1.7061682685616873e-11 1.4376673931242638e-11 5.772116827156731e-12 1.362205120637989e-11 7.019257128043925e-12 1.7917850971472697e-13 4.782111396901635e-12 1.2761543318099305e-11
-1.8128 1.9089919619542537e-11 2.5576822141081338e-12 1.7240155458489217e-11 1.4518637608678759e-11 5.833357874971756e-12 1.3771207284349423e-11 7.087672723490861e-12 1.8796464531504136e-13 4.836384366588929e-12 1.2903392449877255e-11
-1.8112 1.92688345201976e-11 2.5767466925178686e-12 1.74194846992711e-11 1.4661249140671225e-11 5.895384303858771e-12 1.3921172327283181e-11 7.1568145628963636e-12 1.97541471615305e-13 4.891422972423035e-12 1.3046114305586736e-11
-1.8096 1.9447929779010375e-11 2.5964843311389063e-12 1.7599670407962495e-11 1.480450852722004e-11 5.958196113817805e-12 1.4071946335181173e-11 7.2266826462604214e-12 2.079089886155204e-13 4.947227214403935e-12 1.3189708885227734e-11
-1.808 1.9627205395980894e-11 2.616895129971212e-12 1.7780712584563466e-11 1.4948415768325226e-11 6.0217933048488764e-12 1.4223529308043408e-11 7.297276973583058e-12 2.190671963156771e-13 5.003797092531653e-12 1.3334176188800286e-11
-1.8064 1.9806661371109143e-11 2.6379790890148055e-12 1.796261122907395e-11 1.509297086398676e-11 6.08617587695196e-12 1.4375921245869891e-11 7.368597544864258e-12 2.3101609471581205e-13 5.0611326068061545e-12 1.3479516216304383e-11
-1.8048 1.9986297704395136e-11 2.6597362082696824e-12 1.814536634149397e-11 1.5238173814204655e-11 6.151343830127044e-12 1.4529122148660611e-11 7.440644360104004e-12 2.4375568381588967e-13 5.119233757227448e-12 1.3625728967740021e-11
-1.8032 2.0166114395838845e-11 2.6821664877358423e-12 1.8328977921823546e-11 1.53840246189789e-11 6.217297164374161e-12 1.468313201641556e-11 7.513417419302315e-12 2.572859636159255e-13 5.178100543795569e-12 1.3772814443107192e-11
-1.8016 2.0346111445440266e-11 2.7052699274132653e-12 1.851344597006261e-11 1.5530523278309478e-11 6.284035879693283e-12 1.4837950849134732e-11 7.586916722459201e-12 2.7160693411591823e-13 5.237732966510472e-12 1.3920772642405883e-11
-1.8 2.0526288853199448e-11 2.7290465273019826e-12 1.8698770486211243e-11 1.567766979219644e-11 6.351559976084416e-12 1.4993578646818167e-11 7.661142269574636e-12 2.867185953158509e-13 5.298131025372187e-12 1.4069603565636132e-11
-1.7984 2.0706646619116346e-11 2.7534962874019858e-12 1.8884951470269406e-11 1.582546416063975e-11 6.419869453547564e-12 1.5150015409465835e-11 7.736094060648648e-12 3.026209472157476e-13 5.3592947203806985e-12 1.4219307212797915e-11
-1.7968 2.0887184743190992e-11 2.7786192077132594e-12 1.9071988922237135e-11 1.5973906383639415e-11 6.488964312082756e-12 1.530726113707774e-11 7.811772095681206e-12 3.193139898156091e-13 5.421224051536017e-12 1.4369883583891243e-11
-1.7952 2.1067903225423353e-11 2.8044152882358208e-12 1.925988284211437e-11 1.612299646119544e-11 6.558844551689944e-12 1.546531582965389e-11 7.888176374672344e-12 3.367977231153869e-13 5.483919018838123e-12 1.4521332678916102e-11
-1.7936 2.124880206581343e-11 2.8308845289696587e-12 1.9448633229901113e-11 1.6272734393307787e-11 6.629510172369148e-12 1.5624179487194254e-11 7.965306897622035e-12 3.5507214711516253e-13 5.547379622287031e-12 1.4673654497872478e-11
-1.792 2.1429881264361256e-11 2.858026929914777e-12 1.9638240085597446e-11 1.6423120179976515e-11 6.700961174120369e-12 1.5783852109698867e-11 8.043163664530285e-12 3.741372618148786e-13 5.6116058618827534e-12 1.4826849040760422e-11
-1.7904 2.1611140821066813e-11 2.8858424910711725e-12 1.9828703409203307e-11 1.6574153821201593e-11 6.773197556943616e-12 1.5944333697167746e-11 8.121746675397112e-12 3.9399306721454606e-13 5.676597737625264e-12 1.49809163075799e-11
-1.7888 2.1792580735930102e-11 2.9143312124388654e-12 2.0020023200718684e-11 1.6725835316983026e-11 6.846219320838884e-12 1.6105624249600842e-11 8.201055930222493e-12 4.146395633141617e-13 5.742355249514594e-12 1.513585629833091e-11
-1.7872 2.1974201008951126e-11 2.9434930940178377e-12 2.02121994601436e-11 1.687816466732081e-11 6.920026465806148e-12 1.6267723766998163e-11 8.281091429006441e-12 4.3607675011373586e-13 5.808878397550721e-12 1.5291669013013464e-11
-1.7856 2.2156001640129856e-11 2.9733281358080787e-12 2.040523218747803e-11 1.703114187221494e-11 6.9946189918454295e-12 1.643063224935972e-11 8.361853171748928e-12 4.583046276132784e-13 5.876167181733622e-12 1.5448354451627543e-11
-1.784 2.2337982629466328e-11 3.003836337809608e-12 2.0599121382722034e-11 1.718476693166544e-11 7.069996898956726e-12 1.6594349696685537e-11 8.443341158450015e-12 4.813231958127468e-13 5.944221602063364e-12 1.5605912614173165e-11
-1.7824 2.252014397696054e-11 3.0350177000224126e-12 2.0793867045875572e-11 1.7339039845672296e-11 7.146160187140049e-12 1.6758876108975588e-11 8.525555389109655e-12 5.05132454712191e-13 6.0130416585398855e-12 1.576434350065033e-11
-1.7808 2.270248568261249e-11 3.0668722224465103e-12 2.0989469176938628e-11 1.7493960614235505e-11 7.223108856395382e-12 1.692421148622987e-11 8.608495863727835e-12 5.297324043115863e-13 6.082627351163178e-12 1.5923647111059053e-11
-1.7792 2.288500774642216e-11 3.0993999050818752e-12 2.118592777591123e-11 1.764952923735507e-11 7.300842906722738e-12 1.709035582844839e-11 8.692162582304596e-12 5.551230446109323e-13 6.152978679933316e-12 1.608382344539929e-11
-1.7776 2.3067710168389533e-11 3.1326007479285308e-12 2.1383242842793332e-11 1.7805745715030945e-11 7.379362338122097e-12 1.7252368470182212e-11 8.776555544839923e-12 5.813043756102441e-13 6.224095644850251e-12 1.6239318055051103e-11
-1.776 2.3250592948514663e-11 3.1664747509864487e-12 2.158141437758502e-11 1.796261004726322e-11 7.458667150593462e-12 1.74144691876567e-11 8.861674751333793e-12 6.048482948520957e-13 6.295978245913977e-12 1.6394252669562533e-11
-1.7744 2.3433656086797526e-11 3.201021914255671e-12 2.1780442380286226e-11 1.8119610598173694e-11 7.536611017720402e-12 1.757728344600948e-11 8.947520201786252e-12 6.269759888936255e-13 6.368003547985121e-12 1.6549920220270907e-11
-1.7728 2.3616899583238127e-11 3.2305504139343954e-12 2.197339860780216e-11 1.827058763654715e-11 7.611100379468248e-12 1.7740811245240535e-11 9.027410219071471e-12 6.497795409572456e-13 6.434679022599512e-12 1.670632070717623e-11
-1.7711999999999999 2.3800323437836453e-11 3.2598165560913776e-12 2.2166346928797004e-11 1.8422033798064976e-11 7.686225389896538e-12 1.790505258534991e-11 9.107693133614202e-12 6.732589510430033e-13 6.5019512710790634e-12 1.686345413027855e-11
-1.7696 2.3983927650592476e-11 3.289600368125537e-12 2.2359954277559825e-11 1.8573949082727165e-11 7.761986049005196e-12 1.807000746633755e-11 9.18853167358824e-12 6.974142191508586e-13 6.5698202934238e-12 1.7021320489577792e-11
-1.768 2.416771222150627e-11 3.3199018500369124e-12 2.255422065409069e-11 1.872633349053375e-11 7.838382356794278e-12 1.82356758882035e-11 9.269925838993585e-12 7.222453452808264e-13 6.6382860896337234e-12 1.7179919785074025e-11
-1.7664 2.435167715057778e-11 3.350721001825474e-12 2.2749146058389523e-11 1.887918702148473e-11 7.915414313263765e-12 1.8402057850947742e-11 9.351875629830229e-12 7.477523294329225e-13 6.707348659708819e-12 1.7339252016767206e-11
-1.7648 2.4535822437807026e-11 3.3820578234912357e-12 2.2944730490456353e-11 1.903250967558012e-11 7.993081918413662e-12 1.8569153354570293e-11 9.434381046098216e-12 7.739351716071293e-13 6.777008003649092e-12 1.7499317184657355e-11
-1.7631999999999999 2.4719186508102036e-11 3.413912315034204e-12 2.3140973950291176e-11 1.9186301452819852e-11 8.071385172243952e-12 1.8736962399071127e-11 9.5174420877975e-12 8.0079387180345e-13 6.847264121454527e-12 1.7660115288744475e-11
-1.7616 2.4899752647729903e-11 3.446284476454352e-12 2.333787643789396e-11 1.9340562353203975e-11 8.150324074754637e-12 1.8905484984450236e-11 9.601058754928042e-12 8.283284300218851e-13 6.918117013125152e-12 1.7821646329028514e-11
-1.76 2.5080463832593874e-11 3.4791743077517e-12 2.3535437953264787e-11 1.9495292376732495e-11 8.229898625945741e-12 1.9074721110707682e-11 9.68523104748994e-12 8.565388462624341e-13 6.989566678660966e-12 1.798391030550956e-11
-1.7584 2.5261320062693926e-11 3.5125818089262617e-12 2.3733658496403568e-11 1.9650491523405406e-11 8.310108825817265e-12 1.9244670777843403e-11 9.769958965483118e-12 8.854251205251039e-13 7.061613118061943e-12 1.8146907218187538e-11
-1.7568 2.5442321338030078e-11 3.546506979978026e-12 2.3932538067310362e-11 1.9806159793222687e-11 8.390954674369167e-12 1.941533398585741e-11 9.855242508907627e-12 9.14987252809898e-13 7.1342563313281064e-12 1.8310637067062497e-11
-1.7551999999999999 2.56234676586023e-11 3.5809498209069895e-12 2.4132076665985152e-11 1.9962297186184367e-11 8.47243617160149e-12 1.9586710734749736e-11 9.941081677763428e-12 9.452252431167953e-13 7.207496318459439e-12 1.8475099852134437e-11
-1.7536 2.5804759024410583e-11 3.615910331713127e-12 2.4332274292427898e-11 2.011890370229043e-11 8.55455331751421e-12 1.9758801024520313e-11 1.0027476472050538e-11 9.761390914457886e-13 7.281333079455962e-12 1.8640295573403286e-11
-1.752 2.598619543545498e-11 3.651388512396454e-12 2.4533130946638672e-11 2.027597934154088e-11 8.637306112107324e-12 1.9931604855169203e-11 1.0114426891768946e-11 1.0077287977969461e-12 7.355766614317637e-12 1.8806224230869123e-11
-1.7504 2.6167776891735465e-11 3.68738436295701e-12 2.4734646628617433e-11 2.04335241039357e-11 8.720694555380862e-12 2.0105122226696386e-11 1.0201932936918666e-11 1.0399943621702045e-12 7.430796923044493e-12 1.8972885824531907e-11
-1.7488 2.634950339325202e-11 3.723897883394757e-12 2.4936821338364175e-11 2.0591537989474927e-11 8.804718647334812e-12 2.0279353139101882e-11 1.0289994607499703e-11 1.0729357845655332e-12 7.506424005636545e-12 1.9140280354391683e-11
-1.7471999999999999 2.653137494000468e-11 3.760929073709701e-12 2.5139655075878917e-11 2.075002099815854e-11 8.88937838796915e-12 2.0454297592385657e-11 1.037861190351205e-11 1.1065530649830222e-12 7.582647862093794e-12 1.9308407820448426e-11
-1.7456 2.671339153199339e-11 3.798477933901832e-12 2.5343147841161633e-11 2.090897312998652e-11 8.974673777283904e-12 2.062995558654772e-11 1.0467784824955667e-11 1.1408462034226078e-12 7.65946849241618e-12 1.9477268222702095e-11
-1.744 2.6895553169218213e-11 3.83654446397118e-12 2.5547299634212378e-11 2.1068394384958895e-11 9.060604815279057e-12 2.08063271215881e-11 1.0557513371830645e-11 1.175815199884327e-12 7.736885896603757e-12 1.9646861561152744e-11
-1.7424 2.7077859851679108e-11 3.8751286639177115e-12 2.5752110455031084e-11 2.122828476307565e-11 9.147171501954603e-12 2.0983412197506752e-11 1.0647797544136905e-11 1.2114600543681463e-12 7.814900074656512e-12 1.9817187835800362e-11
-1.7408000000000001 2.7260311579376074e-11 3.914230533741439e-12 2.595758030361777e-11 2.138864426433677e-11 9.23437383731058e-12 2.1161210814303697e-11 1.0738637341874453e-11 1.2477807668740883e-12 7.893511026574409e-12 1.9988247046644905e-11
-1.7391999999999999 2.744290835230917e-11 3.95385007344237e-12 2.6163709179972506e-11 2.1549472888742332e-11 9.32221182134698e-12 2.1339722971978975e-11 1.0830032765043335e-11 1.2847773374021449e-12 7.97271875235756e-12 2.0160039193686465e-11
-1.7376 2.7625650170478304e-11 3.9939872830204976e-12 2.637049708409517e-11 2.1710770636292237e-11 9.410685454063715e-12 2.1518948670532506e-11 1.0921983813643508e-11 1.3224497659522992e-12 8.052523252005848e-12 2.0332564276924937e-11
-1.736 2.7808537033883548e-11 4.034642162475831e-12 2.6577944015985875e-11 2.1872537506986534e-11 9.499794735460912e-12 2.169888790996434e-11 1.1014490487675001e-11 1.3607980525246133e-12 8.132924525519281e-12 2.0505822296360387e-11
-1.7344 2.7991568942524876e-11 4.075814711808359e-12 2.7374675056961346e-11 2.203477350082524e-11 9.58953966553851e-12 2.187954069027447e-11 1.1107552787137792e-11 1.399822197119004e-12 8.213922572897939e-12 2.067981325199283e-11
-1.7328000000000001 2.8174745896402256e-11 4.117504931018063e-12 3.366980162037586e-11 2.2197478617808287e-11 9.679920244296473e-12 2.3208918446399477e-11 1.1201170712031896e-11 1.4395221997355094e-12 1.2232883714762555e-11 2.085453714382217e-11
-1.7311999999999999 2.8358067895515772e-11 4.159712820105016e-12 3.99639701856481e-11 2.2360652857935775e-11 9.770936471734883e-12 3.439136129520602e-11 1.1295344262357308e-11 1.4798980603741526e-12 1.7381505274568893e-11 2.6900061555763818e-11
-1.7296 2.8541534939865326e-11 1.8187125387967988e-11 4.578372058670338e-11 2.2524296221207598e-11 9.862588347853704e-12 4.439934673010322e-11 1.1390073438114007e-11 1.5209497790348991e-12 2.2146450477208468e-11 4.03049883365965e-11
-1.728 2.8725147029451004e-11 3.1559149599364595e-11 5.269053111569859e-11 2.2688408707623833e-11 9.954875872652905e-12 5.4605371059010046e-11 1.148535823930201e-11 3.227800739097579e-12 2.8248307299545598e-11 5.200352142147171e-11
-1.7264 2.890890416427275e-11 2.408820974155883e-11 5.984316304543763e-11 2.590235430080586e-11 1.5896140353516087e-11 6.654896085207055e-11 1.4464007951847562e-11 3.148852535729176e-11 3.623330642883944e-11 6.361018207527626e-11
-1.7248 2.9092806344330552e-11 -6.901824774134478e-12 6.99805281474189e-11 3.517895271279046e-11 2.3989908802983283e-11 8.226875162500743e-11 2.4474122268062384e-11 4.1972851458037664e-11 4.653862366677568e-11 7.828681757436497e-11
-1.7232 2.927685356962447e-11 -3.806646450349403e-12 8.004934218954102e-11 5.881529051610954e-11 3.523179462614599e-11 9.692422509914462e-11 3.943815952584072e-11 3.8910611057543054e-13 4.996625376096949e-11 9.204282328075043e-11
-1.7216 2.946104584015448e-11 8.063704974359166e-12 8.416655795623422e-11 9.662786505878218e-12 7.027406242655485e-11 5.523986400284391e-11 6.55879650992027e-12 1.9414309466749427e-11 6.725443011494475e-12 9.948413262389238e-11
-1.72 2.964538315592056e-11 1.401353428481085e-11 4.9734958904048495e-11 2.8639658883397536e-11 3.09095016738475e-11 5.5964150130626816e-11 2.0335103250399955e-11 2.054094102855603e-11 1.9359106035764064e-11 9.79936622489618e-11
-1.7184 2.982986551692274e-11 1.8780772320499282e-11 1.927247313342854e-11 3.9167483657711235e-11 3.3460066504532966e-11 5.66896008575622e-11 2.6651401347661964e-11 2.1665387664049556e-11 2.6781220684685718e-11 8.744595802714513e-11
-1.7168 2.9567370668373536e-11 2.0986787550056564e-11 2.6840144129888527e-11 4.673572252795667e-11 3.6028054037888153e-11 5.741621618365002e-11 3.105623085526675e-11 2.2696153421827567e-11 2.988794102877446e-11 5.926316643141122e-11
-1.7152 3.622662555250292e-11 2.3239318084329208e-11 4.604123857227036e-11 5.0307717651978045e-11 3.7091130908937074e-11 5.823263899201884e-11 3.388301145177465e-11 2.319484851905077e-11 3.2767051938653796e-11 6.003155683999734e-11
-1.7136 3.623132122824016e-11 2.5530524960977607e-11 6.244700625194058e-11 5.395281617671431e-11 3.815736421593794e-11 5.905542879155839e-11 3.676921295705661e-11 2.369321567719433e-11 3.491288557612075e-11 6.092107101676076e-11
-1.712 4.036109571214166e-11 2.6624660586196672e-11 6.786448996653013e-11 5.604382276202969e-11 3.92267539588907e-11 5.985981259796886e-11 3.804626945671995e-11 2.419125489625824e-11 3.610817868990054e-11 6.182089388330861e-11
-1.7104 4.602237943030164e-11 2.785332281215773e-11 7.192518946167203e-11 5.7699421017466307e-11 4.048451150365417e-11 6.064579041125023e-11 3.9424989791862924e-11 2.488277380486781e-11 3.72868131360863e-11 6.269568103761137e-11
-1.7088 5.221219970726902e-11 2.920772002984049e-11 7.370014795877064e-11 5.942062982365618e-11 4.1712160365578046e-11 6.141336223140251e-11 4.0860072892834013e-11 2.5568466611406538e-11 3.844878891467779e-11 6.354543247966897e-11
-1.7072 5.3035308413613413e-11 3.050105159164376e-11 7.537863210293035e-11 6.109425259508393e-11 4.2543901336688926e-11 6.209888219273486e-11 4.224913318876549e-11 2.620644976912433e-11 3.956339171373716e-11 6.437014820948168e-11
-1.7056 5.3857266327164874e-11 3.173331749756734e-11 7.693048420097432e-11 6.251466894311204e-11 4.3281252194914775e-11 6.253171563960937e-11 4.350035871315823e-11 2.679672327802111e-11 4.022371731985365e-11 6.487098895559603e-11
-1.704 5.459018638158109e-11 3.2258647094722786e-11 7.822195450853982e-11 6.327753654096057e-11 4.3789943193214364e-11 6.296669935371815e-11 4.409028962833919e-11 2.7128802582185723e-11 4.0721349013614255e-11 6.531495546761316e-11
-1.7024 5.5246898991909013e-11 3.2699937998310345e-11 7.904289541014555e-11 6.399179385859294e-11 4.429404788308566e-11 6.340383333506118e-11 4.4638922519454185e-11 2.7442009584801766e-11 4.121704510643454e-11 6.576140718824702e-11
-1.7008 5.57840761074635e-11 3.31370438898973e-11 7.985994945637123e-11 6.470108830667216e-11 4.479659898330299e-11 6.38431175836384e-11 4.5183649030327394e-11 2.7670989102982105e-11 4.171080559831432e-11 6.621034411749762e-11
-1.6992 5.632054849803649e-11 3.356996476948376e-11 8.06731166472171e-11 6.540541988519863e-11 4.529759649386637e-11 6.42845520994499e-11 4.572446916095889e-11 2.7816203957456324e-11 4.220263048925377e-11 6.666176625536498e-11
-1.6976 5.6856316163627806e-11 3.3998700637069684e-11 8.148239698268302e-11 6.610478859417207e-11 4.5797040414775853e-11 6.472813688249571e-11 4.6261382911348696e-11 2.796355578618914e-11 4.2692519779252757e-11 6.711567360184912e-11
-1.696 5.7391379104237504e-11 3.442325149265509e-11 8.228779046276904e-11 6.679919443359255e-11 4.629493074603134e-11 6.517387193277576e-11 4.679439028149684e-11 2.8113044589180633e-11 4.318047346831137e-11 6.757206615695007e-11
-1.6944 5.7925737319865594e-11 3.484361733623993e-11 8.308929708747512e-11 6.748863740346011e-11 4.662472144230378e-11 6.562175725029003e-11 4.7323491271403145e-11 2.826467036643077e-11 4.3666491556429554e-11 6.803094392066781e-11
